product_name,category,energy_kcal_100g,fat_100g,sugars_100g,carbohydrates_100g,serving_size_g,packaging_quantity,source_url
Barre céréales Protéines peanut& chocolat🍫,"Snacks,Snacks sucrés,Barres,Compléments alimentaires,Compléments pour le Bodybuilding,Barres protéinées,Barres énergétiques protéinées",492.0,30.1,15.4,22.9,40.0,,https://world.openfoodfacts.org/product/8410076901026
Kokosmilch,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Conserves,Crèmes végétales,Crèmes végétales pour cuisiner,Laits et crèmes de coco",183.0,18.0,1.8,3.2,100.0,,https://world.openfoodfacts.org/product/20103644
Peanut Butter,"plant-based-foods-and-beverages, plant-based-foods, legumes-and-their-products, spreads, nuts-and-their-products, plant-based-spreads, oilseed-purees, legume-butters, nut-butters, peanut-butters, alimentos-a-base-de-plantas, alimentos-e-bebidas-a-base-de-plantas, pt:legumes-e-seus-produtos, pt:produtos-para-barrar, produtos-para-barrar-a-base-de-plantas",653.0,55.6,5.1,12.0,100.0,,https://world.openfoodfacts.org/product/20474478
Pain complet 3 céréales,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Céréales et pommes de terre,Pains,Pains complets,Pain complet en tranches",196.0,2.9,2.0,32.0,100.0,,https://world.openfoodfacts.org/product/3229820019192
Le goût primeur - Ligne & plaisir,"Produits laitiers,Produits fermentés,Produits laitiers fermentés,Fromages,Produits à tartiner,Produits à tartiner salés,Fromages à tartiner",132.0,8.0,5.0,5.0,51.0,,https://world.openfoodfacts.org/product/3272770096942
Pâtes spaghetti au blé complet integral 500g,"Pflanzliche Lebensmittel und Getränke,Pflanzliche Lebensmittel,Getreide und Kartoffeln,Getreideprodukte,Teigwaren,en:Cereal pastas,Getrocknete Teigwaren,Hartweizenteigwaren,Spaghettis,en:Whole durum wheat pasta,en:Dry durum wheat pasta,Hartweizenspaghetti,Vollkorn-Hartweizenspaghetti,Vollkorn Hartweizen",347.0,2.5,3.5,64.0,80.0,,https://world.openfoodfacts.org/product/8076809529419
Nature Valley Crunchy Oats & Honey,"Botanas,Snacks dulces,Barritas,Barritas de cereales",467.0,18.1,26.8,64.3,42.0,,https://world.openfoodfacts.org/product/8410076600790
Beurre de cacahouète,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Légumineuses et dérivés, Produits à tartiner, Pâtes à tartiner végétales, Purées d'oléagineux, Beurres de légumineuses, Beurres de cacahuètes, Beurres de cacahuetes croustillants, en:cacahuetes-sucrees",651.0,51.0,6.7,15.8,100.0,,https://world.openfoodfacts.org/product/4056489424918
Chavroux Pur Chèvre,Fromage de chèvre à tartiner,162.0,13.0,2.6,2.6,20.0,,https://world.openfoodfacts.org/product/3272770016131
Oat Granola,"Granola-cereal, Granola cereal",442.0,16.4,16.5,62.5,45.0,,https://world.openfoodfacts.org/product/5018357804849
"Bâtonnets de céréales fourrés (47,5 %) au chocolat - Cracotte Chocolat","Snacks, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Biscuits, Filled biscuits, Filled extruded crispbreads, Extruded and grilled biscuits with chocolate filling, en:chocolate-biscuits",456.0,16.2,30.0,66.1,33.3,,https://world.openfoodfacts.org/product/3041090061615
L'Original - Cacao en poudre non sucré,"Cacao et dérivés, Cacaos et chocolats en poudre, Cacaos en poudre, Préparation pour boisson chocolatée",379.0,21.0,0.5,8.7,25.0,,https://world.openfoodfacts.org/product/4006985902304
Seeded Sourdough Half Bloomer,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads,bread",283.0,5.4,3.1,46.1,40.0,,https://world.openfoodfacts.org/product/00363174
Nut & fruit mix classic,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Snacks, Dried products, Fruits based foods, Dried plant-based foods, Dried fruits, Dried mixed fruits, Mix of grains and dried fruit, Mix of grains and raisins, Nuts with dried fruits",534.0,36.9,30.9,33.8,100.0,,https://world.openfoodfacts.org/product/20005726
,"Alimentos e bebidas à base de plantas,Alimentos à base de plantas,Pequenos alomoços,Cereais e Batatas,Cereais e seus produtos,Cereias para pequeno-almoçco,Cereais de chocolate,en:Extruded cereals",393.0,5.2,22.4,78.0,30.0,,https://world.openfoodfacts.org/product/3387390326574
,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Starches, Cereal starches, Corn starch, fr:Fleur de maïs en poudre, en:cooking-helpers",350.0,1.0,0.0,90.0,10.0,,https://world.openfoodfacts.org/product/6111005210111
Muesli bio chocolat noir,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Céréales au chocolat, Mueslis, Mueslis au chocolat",398.0,11.0,8.9,61.1,45.0,,https://world.openfoodfacts.org/product/5010477356239
Vegetarian Sausages,"Plant-based foods and beverages,Plant-based foods,Meat alternatives,Meat analogues,Vegetarian sausages,Vegan sausages",154.0,5.5,0.1,8.9,90.0,,https://world.openfoodfacts.org/product/5056053304706
B-ready 6 pièces,"Botanas,Snacks dulces,Galletas y pasteles,en:Biscuits and crackers,Cacao y sus productos,Dulces,Galletas,Barritas,en:Wafers,Obleas rellenas,en:Nut stuffed wafers,en:Hazelnut cream stuffed wafers",521.0,27.0,47.1,60.7,22.0,,https://world.openfoodfacts.org/product/8000500227848
La bûche fondante,"Zuivelproducten,Gefermenteerde levensmiddelen,Gefermenteerde zuivelproducten,Kazen,Geitenkazen,Gepasteuriseerde kazen,es:Rulo de cabra",275.0,23.0,0.5,0.5,30.0,,https://world.openfoodfacts.org/product/3228021170053
Eau de source de montagne Laqueuille,"Boissons, Eaux, Produits de montagne, Eaux de sources, Eaux minérales, Boissons sans alcool, Eaux de montagne",0.0,0.0,0.0,0.0,1500.0,,https://world.openfoodfacts.org/product/3564700371107
No Added Sugar Muesli imp,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Cereals with fruits, Mueslis, Mueslis with fruits",369.0,5.8,16.0,63.0,45.0,,https://world.openfoodfacts.org/product/5010029219326
Cheese & Onion Flavour Potato Crisps,"Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Chips and fries, Crisps, Potato crisps, Flavoured potato crisps, Cheese and onion crisps",514.0,29.0,2.6,54.0,25.0,,https://world.openfoodfacts.org/product/51000005
Pim's Sinaasappel,"Snacks,Snacks sucrés,Biscuits et gâteaux,Biscuits sucrés & biscuits apéritifs,Biscuits,Génoises fourrées aux fruits et nappées de chocolat",397.0,13.0,48.0,66.0,25.0,,https://world.openfoodfacts.org/product/5410041005707
Thon Joly,"Produits de la mer, Conserves, Poissons, Poissons gras, Poissons en conserve, Thons, Thons en conserve, Thons à l'huile",175.0,4.4,0.1,0.96,85.0,,https://world.openfoodfacts.org/product/6111162001102
"Maestro Cereale avec du Levain, Millet et Quinoa","Alimentos e bebidas à base de plantas,Alimentos à base de plantas,Cereais e Batatas,en:Specific products,en:Products for specific diets,Pães,Produtos sem glútem,Pães especiais,Pães sem glúten,Pães de forma",249.0,6.6,4.1,38.0,25.0,,https://world.openfoodfacts.org/product/8008698007389
Hummus de garbanzos receta clásica,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Condimentos, Untables, Untables vegetales, Untables salados, Salsas, Salsas para mojar, Hummus, en:Classic hummus, en:Groceries",311.0,25.8,0.1,11.1,100.0,,https://world.openfoodfacts.org/product/8480000808585
Multivitamin,"Nahrungsergänzungsmittel,Vitamine,en:nahrungserganzungsmittel,tab",214.0,0.5,0.5,17.0,,20.0,https://world.openfoodfacts.org/product/4058172309519
Крема сирене,"Млечни продукти, Ферментирали продукти, Ферментирали млечни продукти, Крем за мазане, Сирене, Солен крем за мазане, en:Cheese spreads, Крема сирене",243.0,23.0,2.7,2.8,100.0,,https://world.openfoodfacts.org/product/4056489143833
Dark Chocolate Nuts & Sea Salt Bars,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Snacks,Snacks sucrés,Cacao et dérivés,Confiseries,Fruits à coques et dérivés,Barres,Confiseries chocolatées,Barres de fruits à coques",523.0,37.0,17.0,24.0,30.0,,https://world.openfoodfacts.org/product/5000159535267
Mediterranean Falafel,"Plant-based foods and beverages, Plant-based foods, Meals, Meat alternatives, Refrigerated foods, Plant-based meals, Refrigerated plant-based foods, Vegetarian balls, Falafels, Refrigerated falafel",264.0,16.0,3.5,18.0,76.0,,https://world.openfoodfacts.org/product/5036829756328
Biscuits Soja Figue,"Snacks,Snacks sucrés,Biscuits et gâteaux,Biscuits",457.0,19.0,15.0,56.0,16.9,,https://world.openfoodfacts.org/product/3175681851863
Bastogne,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, en:Biscuits et gâteaux, en:Snacks sucrés",485.0,20.0,40.0,71.0,23.6,,https://world.openfoodfacts.org/product/3056440070896
10 Tortillas Trigo,"Alimentos e bebidas à base de plantas,Alimentos à base de plantas,Cereais e Batatas,Pães,en:Flatbreads,Pães brancos,en:Wheat breads,en:Wheat flatbreads",303.0,6.4,1.8,51.0,36.0,,https://world.openfoodfacts.org/product/8480000808592
90G FERRERO ROCHER TABLETTE LT,"Snacks,Sweet snacks,Cocoa and its products,Frozen foods,Chocolates,Dark chocolates,Milk chocolates,Chocolates with hazelnuts,Dark chocolates with hazelnuts,de:gefüllte-milchschokolade-60-mit-haselnusscreme-37-und-haselnuss-stückchen",614.0,44.4,45.4,46.2,18.0,,https://world.openfoodfacts.org/product/8000500359488
Snickers,"Botanas,Snacks dulces,Cacao y sus productos,Dulces,Dulces de chocolate,Barritas,Barritas de chocolate,en:Caramel chocolate bars",490.0,23.0,51.0,60.0,50.0,,https://world.openfoodfacts.org/product/5900951311505
Cashew-Cranberry-Mix,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Aliments à base de fruits et de légumes,Snacks,Fruits et produits dérivés,Produits déshydratés,Aliments à base de plantes séchées,Fruits secs,Mélange apéritif de graines et fruits séchés,Mélange apéritif de graines et raisins secs,Mélanges de fruits secs,Mélanges de fruits secs et de fruits à coque",471.0,24.0,38.8,50.6,30.0,,https://world.openfoodfacts.org/product/20815400
Chamonix,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits,Filled biscuits",340.0,1.54,42.3,75.4,13.0,,https://world.openfoodfacts.org/product/3017760819121
Tofu nature,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Légumineuses et dérivés, Alternatives à la viande, Tofu, Tofu nature",157.0,9.3,1.0,2.0,100.0,,https://world.openfoodfacts.org/product/3229820762692
Galettes Boulgour & Sarrasin à l'Emmental,"Alternatives à la viande,Galettes végétariennes",225.0,9.0,1.9,25.0,100.0,,https://world.openfoodfacts.org/product/3259011799893
Banania Original - Cacao Céréales Touche De Banane & Miel,"Boissons et préparations de boissons, Boissons, Petit-déjeuners, Cacao et dérivés, Boissons chaudes, Préparations pour boissons, Cacaos et chocolats en poudre, Boissons instantanées, Chocolats en poudre, Boissons avec sucre ajouté, Poudre chocolatée",373.0,2.2,69.0,79.0,15.0,,https://world.openfoodfacts.org/product/3700278400881
Wheat Biscuits malty & crispy,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Céréales et pommes de terre,Céréales et dérivés,Céréales pour petit-déjeuner,en:wheat-biscuits,Céréales pour petit déjeuner riches en fibres",358.0,2.0,4.4,68.0,38.0,,https://world.openfoodfacts.org/product/5000119117342
Céréales Miel Pops,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Extruded cereals, Honey cereal balls, en:cereals-with-honey",384.0,1.5,22.0,85.0,30.0,,https://world.openfoodfacts.org/product/5053827110983
Philadelphia Original,"Dairies, Fermented foods, Fermented milk products, Cheeses, Spreads, Salted spreads, Cheese spreads, en:cream-cheeses",756.0,68.9,14.4,15.6,30.0,,https://world.openfoodfacts.org/product/7622300441937
Yogur natural al estilo griego,"Dairies, Fermented foods, Fermented milk products, Desserts, Dairy desserts, Fermented dairy desserts, Yogurts, Greek-style yogurts, en:plain-yogurts",103.2,8.64,3.12,3.12,125.0,,https://world.openfoodfacts.org/product/8480000205599
Muesli Frutas,"Alimentos e bebidas à base de plantas,Alimentos à base de plantas,Pequenos alomoços,Cereais e Batatas,Cereais e seus produtos,Cereias para pequeno-almoçco,Cereais com frutos,Muesli,Mueslis com frutos",361.0,7.6,15.0,59.0,45.0,,https://world.openfoodfacts.org/product/8480000094919
Pain Grillé l'Original,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Céréales et pommes de terre,Céréales et dérivés,Pains,Pains grillés,B",388.0,3.5,4.1,76.0,21.0,,https://world.openfoodfacts.org/product/3182180002436
Calin Extra,"Produits laitiers,Produits fermentés,Produits laitiers fermentés,Desserts,Desserts lactés,Desserts lactés fermentés,Desserts lactés fermentés nature,Fromages blancs",82.0,3.2,6.6,6.6,100.0,,https://world.openfoodfacts.org/product/3329770076471
HERTA TARTE EN OR Pâte Feuilletée 230g,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Céréales et pommes de terre,Céréales et dérivés,Pâtes à tarte,Pâtes feuilletées,Pâte feuilletée à la matière grasse végétale, Aides culinaires, en:Baking Mixes, en:Frozen baking mixes, en:Refrigerated baking mixes",383.1,20.0,1.9,42.0,38.0,,https://world.openfoodfacts.org/product/3154230600183
Pan espelta integral,"Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Panes, Panes de molde",273.0,3.8,4.92,45.4,40.0,,https://world.openfoodfacts.org/product/8480000864673
,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits,Chocolate biscuits",523.0,34.9,34.2,51.8,57.0,,https://world.openfoodfacts.org/product/6111031005194
Lentilles Cuisinées à l'Auvergnate,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Légumineuses et dérivés,Légumineuses,Graines,Graines de légumineuses,Plats préparés,Légumineuses sèches,Lentilles,Lentilles préparées",110.0,3.6,1.2,11.0,205.0,,https://world.openfoodfacts.org/product/3021690201123
Evian,"Boissons, Eaux, Eaux de sources, Eaux minérales, Boissons sans alcool, Eaux minérales naturelles, Boissons sans sucre ajouté",0.0,0.0,0.0,0.0,1.0,,https://world.openfoodfacts.org/product/3068320080000
Garlic & Herbs Soft French Cheese,"Produits laitiers,Produits fermentés,Produits laitiers fermentés,Fromages,Produits à tartiner,Produits à tartiner salés,Fromages de vache,Frais,Produits pasteurisés,Fromages de France,Fromages pasteurisés,Fromages à tartiner,Fromages à la crème,Fromages industriels,en:Uncured-soft-cheese-spreadable-around-30-40-fat-flavoured,Fromages Ail et fines herbes",396.0,39.0,2.5,3.0,30.0,,https://world.openfoodfacts.org/product/3175460000017
sablé sésame saveur vanille  - Gerblé sans sucres,"Snacks,Snacks sucrés,Biscuits et gâteaux,Biscuits",442.0,18.0,0.0,66.0,11.0,,https://world.openfoodfacts.org/product/3175681116863
"Gerblé - Sablés sans sucres saveur citron et Yuzu, 132g (4.7oz)","Snacks,Snacks sucrés,Biscuits et gâteaux,Biscuits sucrés & biscuits apéritifs,Biscuits,Gâteaux,Biscuits sablés",424.0,15.0,0.0,72.0,11.0,,https://world.openfoodfacts.org/product/3175681134935
Soja nature sans sucre ajouté bio,"Boissons et préparations de boissons,Aliments et boissons à base de végétaux,Boissons,Aliments d'origine végétale,Légumineuses et dérivés,Substituts de produits laitiers,Substituts du lait,Boissons à base de végétaux,Boissons végétales,Boissons végétales de légumineuses,Boissons végétales de soja,Boissons de soja nature non sucrées",43.0,2.6,0.5,0.7,100.0,,https://world.openfoodfacts.org/product/3229820019604
Ferrero Rocher,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, Bonbons, fr:Rochers au chocolat",603.0,42.7,39.9,44.4,12.5,,https://world.openfoodfacts.org/product/4008400163826
Fakiat Barbeque,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Graines, Amuse-gueules, Céréales et dérivés, Chips et frites, Céréales en grains, Chips, Chips de pommes de terre, Maïs, Chips de pommes de terre aromatisées, Chips barbecue",512.0,25.0,0.5,63.6,18.0,,https://world.openfoodfacts.org/product/6111242040991
Sticks et bretzels d'Alsace,"snacks, snacks-sales, amuse-gueules, biscuits-aperitifs, bretzels",391.0,4.8,3.2,73.0,25.0,,https://world.openfoodfacts.org/product/3027030011810
"Muesli con quinoa, chía y chocolate negro","Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Chocolate cereals,Mueslis,Mueslis with chocolate",416.0,13.0,18.0,60.0,45.0,,https://world.openfoodfacts.org/product/8480000095367
